trial_index,time_elapsed,phase,context_n,context_im,trial_n,rt,chosen_pirate,choice_optimal,outcome,pR_red,pR_white,pR_black,subject_id
122,369494.0,learn,0,city,0,313.89999999990687,red,0,0.0,0.5568344545587272,0.33580692907124166,0.21410183470892377,ryan
124,373374.0,learn,0,city,0,370.20000000018626,red,0,0.0,0.4825639760779697,0.43202137870654206,0.1658210414340744,ryan
126,377175.0,learn,1,city,0,290.20000000018626,white,0,1.0,0.608580305279083,0.3898125835534926,0.1558328850227138,ryan
128,381095.0,learn,1,city,0,412.0,white,0,1.0,0.41522799824811907,0.47228094303899737,0.19174386312359432,ryan
130,385021.0,learn,0,city,0,416.10000000009313,white,1,0.0,0.31836004694432296,0.5017718986593911,0.07735431085438461,ryan
132,388792.0,learn,1,city,0,261.79999999981374,white,0,1.0,0.4133370985710112,0.4282988827925149,0.1034154676258065,ryan
134,392689.0,learn,0,city,0,386.3000000002794,white,1,0.0,0.48272736287640344,0.31932911110673057,0.1050901219295326,ryan
136,398900.0,learn,0,city,0,2702.399999999907,red,1,1.0,0.5039595478117922,0.35624016148669085,0.1385095066130416,ryan
138,403110.0,learn,0,city,0,700.1000000000931,red,1,1.0,0.5822212621961328,0.32012963944099054,0.21236843686131643,ryan
140,407384.0,learn,1,city,0,764.7000000001863,red,1,1.0,0.5899543623060526,0.46207971011644755,0.12133281865714071,ryan
147,438323.0,learn,0,coast,1,1055.0,red,1,1.0,1.0,0.4181008225478407,0.08894599049824159,ryan
149,442085.0,learn,0,coast,1,251.10000000009313,red,1,1.0,1.0,0.31067968791880846,0.05474683731009909,ryan
151,445958.0,learn,1,coast,1,363.09999999962747,red,1,1.0,1.0,0.32068346713988144,0.12038146629850005,ryan
153,449756.0,learn,1,coast,1,289.70000000018626,red,0,0.0,0.7947710272295367,0.33742025090610944,0.13327278423976774,ryan
155,453562.0,learn,1,coast,1,297.10000000009313,white,0,1.0,0.7930870070242594,0.3950640092941459,0.16797756839180664,ryan
157,457427.0,learn,1,coast,1,354.10000000009313,white,0,1.0,0.6309853422877916,0.4220532492721892,0.05749892861851178,ryan
159,461275.0,learn,0,coast,1,337.29999999981374,white,1,0.0,0.6001342919605398,0.4441919780525839,0.12098040910331179,ryan
161,465166.0,learn,1,coast,1,383.10000000009313,black,0,0.0,0.4656934164876008,0.41537980853918294,0.19546784091345465,ryan
